ageband,imc,height,weight,hasSportHistoric,hasWalkingHistoric,gender,avgalt,dist,altDiff,currSpd,avgSpd,accumSub,accumDesc,totDist,modal,load,diffic
1,21.798202394816204,183,73,1,1,0,248.7,8.144604,-0.5999999999999943,0.98106056,0.73015875,211,161,399,0,0,0
1,21.798202394816204,183,73,1,1,0,212.35,6.573705,-0.5,1.3357042,0.78341794,1440,1991,3578,0,0,0
1,21.798202394816204,183,73,1,1,0,247.9,7.0683503,-1,1.2543781,0.734375,211,168,406,0,0,0
1,21.798202394816204,183,73,1,1,0,211.89999999999998,6.7562075,-0.4000000000000057,1.4479136,0.7837838,1440,1997,3584,0,0,0
1,21.798202394816204,183,73,1,1,0,247.3,8.423459,-0.20000000000001705,1.1015055,0.73846155,211,176,414,0,0,0
1,21.798202394816204,183,73,1,1,0,211.39999999999998,7.017992,-0.5999999999999943,1.3423955,0.7841484,1440,2004,3591,0,0,0
1,21.798202394816204,183,73,1,1,0,247.14999999999998,4.9200635,-0.09999999999999432,0.8719394,0.72727275,211,180,418,0,0,0
1,21.798202394816204,183,73,1,1,0,210.55,6.8374662,-1.0999999999999943,1.4170303,0.7845118,1440,2010,3597,0,0,0
1,21.798202394816204,183,73,1,1,0,246.75,8.555705,-0.6999999999999886,1.5910064,0.73134327,211,188,426,0,0,0
1,21.798202394816204,183,73,1,1,0,209.6,6.4555182,-0.8000000000000114,1.3578372,0.78487396,1440,2016,3603,0,0,0
1,21.798202394816204,183,73,1,1,0,246.5,7.6097026,0.19999999999998863,1.4834294,0.7352941,218,188,433,0,0,0
1,21.798202394816204,183,73,1,1,0,208.5,5.984295,-1.3999999999999773,1.3321011,0.7852349,1440,2021,3608,0,0,0
1,21.798202394816204,183,73,1,1,0,246.1,7.5905676,-1,1.4262953,0.73913044,218,195,440,0,0,0
1,21.798202394816204,183,73,1,1,0,207.15,6.3216367,-1.3000000000000114,1.1277564,0.78559464,1440,2027,3614,0,0,0
1,21.798202394816204,183,73,1,1,0,245.75,8.701033,0.30000000000001137,1.0448861,0.74285716,226,195,448,0,0,0
1,21.798202394816204,183,73,1,1,0,205.9,5.604289,-1.1999999999999886,1.1828316,0.78595316,1440,2032,3619,0,0,0
1,21.798202394816204,183,73,1,1,0,245.95,7.3375463,0.09999999999999432,1.2590106,0.74647886,233,195,455,0,0,0
1,21.798202394816204,183,73,1,1,0,204.85000000000002,6.4574594,-0.9000000000000057,1.1993028,0.7863105,1440,2038,3625,0,0,0
1,21.798202394816204,183,73,1,1,0,245.75,7.600779,-0.5,1.5513728,0.75,233,202,462,0,0,0
1,21.798202394816204,183,73,1,1,0,203.9,6.3699894,-1,1.3223214,0.7866667,1440,2044,3631,0,0,0
1,21.798202394816204,183,73,1,1,0,245.9,7.960718,0.8000000000000114,1.3511459,0.75342464,240,202,469,0,0,0
1,21.798202394816204,183,73,1,1,0,203.2,6.489042,-0.4000000000000057,1.1962144,0.78702164,1440,2050,3637,0,0,0
1,21.798202394816204,183,73,1,1,0,246.05,8.889387,-0.5,1.671303,0.7567568,240,210,477,0,0,0
1,21.798202394816204,183,73,1,1,0,202.95,6.6866803,-0.09999999999999432,1.2842319,0.7873754,1440,2056,3643,0,0,0
1,21.798202394816204,183,73,1,1,0,245.7,8.554792,-0.20000000000001705,1.5189453,0.76,240,218,485,0,0,0
1,21.798202394816204,183,73,1,1,0,202.8,6.585998,-0.20000000000001705,1.3017325,0.787728,1440,2062,3649,0,0,0
1,21.798202394816204,183,73,1,1,0,245.05,8.3876915,-1.0999999999999943,1.349087,0.7631579,240,226,493,0,0,0
1,21.798202394816204,183,73,1,1,0,202.75,6.8230095,0.10000000000002274,1.3017325,0.78807944,1446,2062,3655,0,0,0
1,21.798202394816204,183,73,1,1,0,243.3,7.4776692,-2.4000000000000057,1.5611525,0.76623374,240,233,500,0,0,0
1,21.798202394816204,183,73,1,1,0,202.65,6.35234,-0.30000000000001137,1.2476866,0.78842974,1446,2068,3661,0,0,0
1,21.798202394816204,183,73,1,1,0,240.89999999999998,7.4672027,-2.4000000000000057,2.0887427,0.78205127,240,240,507,0,0,0
1,21.798202394816204,183,73,1,1,0,202.25,6.6772356,-0.5,1.31563,0.7887789,1446,2074,3667,0,0,0
1,21.798202394816204,183,73,1,1,0,238.5,5.760514,-2.3999999999999773,1.2826878,0.7848101,240,245,512,0,0,0
1,21.798202394816204,183,73,1,1,0,201.8,6.4574437,-0.4000000000000057,1.3053355,0.7891269,1446,2080,3673,0,0,0
1,21.798202394816204,183,73,1,1,0,235.85000000000002,6.7061496,-2.9000000000000057,1.4926945,0.7875,240,251,518,0,0,0
1,21.798202394816204,183,73,1,1,0,201.25,6.5935535,-0.6999999999999886,1.3634992,0.7894737,1446,2086,3679,0,0,0
1,21.798202394816204,183,73,1,1,0,233.35000000000002,6.4748135,-2.0999999999999943,1.2672461,0.79012346,240,257,524,0,0,0
1,21.798202394816204,183,73,1,1,0,200.55,6.5660615,-0.700000000000017,1.3856323,0.78981936,1446,2092,3685,0,0,0
1,21.798202394816204,183,73,1,1,0,233.25,8.528671,1.8999999999999773,0.7020811,0.7804878,248,257,532,0,0,0
1,21.798202394816204,183,73,1,1,0,199.85,6.7443185,-0.6999999999999886,1.3496016,0.79016393,1446,2098,3691,0,0,0
1,21.798202394816204,183,73,1,1,0,233.1,6.787872,-2.1999999999999886,1.2734228,0.78313255,248,263,538,0,0,0
1,21.798202394816204,183,73,1,1,0,199.3,6.7843657,-0.4000000000000057,1.4072505,0.7905074,1446,2104,3697,0,0,0
1,21.798202394816204,183,73,1,1,0,231.75,8.478866,-0.5,1.6877742,0.78571427,248,271,546,0,0,0
1,21.798202394816204,183,73,1,1,0,198.89999999999998,6.9393873,-0.4000000000000057,1.3423955,0.7908497,1446,2110,3703,0,0,0
1,21.798202394816204,183,73,1,1,0,230.85,7.293097,-1.3000000000000114,1.2075384,0.7882353,248,278,553,0,0,0
1,21.798202394816204,183,73,1,1,0,198.55,6.445696,-0.29999999999998295,1.3243803,0.79119086,1446,2116,3709,0,0,0
1,21.798202394816204,183,73,1,1,0,230,7.9106116,-0.39999999999997726,1.2795994,0.7906977,248,285,560,0,0,0
1,21.798202394816204,183,73,1,1,0,198.5,6.3913507,0.19999999999998863,1.3640139,0.79153097,1452,2116,3715,0,0,0
1,21.798202394816204,183,73,1,1,0,229.25,6.7346783,-1.1000000000000227,1.0757694,0.79310346,248,291,566,0,0,0
1,21.798202394816204,183,73,1,1,0,198.75,6.8374624,0.30000000000001137,1.3717347,0.79186994,1458,2116,3721,0,0,0
1,21.798202394816204,183,73,1,1,0,229.25,7.2311587,1.1000000000000227,1.4911503,0.79545456,255,291,573,0,0,0
1,21.798202394816204,183,73,1,1,0,199.2,6.8374624,0.5999999999999943,1.6054186,0.7922078,1464,2116,3727,0,0,0
1,21.798202394816204,183,73,1,1,0,229.8,5.949479,0,1.0212089,0.7977528,255,291,578,0,0,0
1,21.798202394816204,183,73,1,1,0,199.8,7.970475,0.5999999999999943,1.3779113,0.79254454,1471,2116,3734,0,0,0
1,21.798202394816204,183,73,1,1,0,230,7.2525783,0.39999999999997726,1.3259244,0.8,262,291,585,0,0,0
1,21.798202394816204,183,73,1,1,0,200.7,7.2244725,1.200000000000017,1.4015886,0.79288024,1478,2116,3741,0,0,0
1,21.798202394816204,183,73,1,1,0,231.3,8.144607,2.200000000000017,1.3573225,0.8021978,270,291,593,0,0,0
1,21.798202394816204,183,73,1,1,0,201.7,7.2525826,0.799999999999983,1.317689,0.79321486,1485,2116,3748,0,0,0
1,21.798202394816204,183,73,1,1,0,233.7,9.087215,2.5999999999999943,1.602845,0.8043478,279,291,602,0,0,0
1,21.798202394816204,183,73,1,1,0,202.7,6.6870136,1.200000000000017,1.2240094,0.7935484,1491,2116,3754,0,0,0
1,21.798202394816204,183,73,1,1,0,234.2,8.515954,-1.5999999999999943,1.5421078,0.8064516,279,299,610,0,0,0
1,21.798202394816204,183,73,1,1,0,204.3,6.1227336,2,1.2482014,0.7938808,1497,2116,3760,0,0,0
1,21.798202394816204,183,73,1,1,0,233.05,9.07013,-0.700000000000017,1.867927,0.80851066,279,308,619,0,0,0
1,21.798202394816204,183,73,1,1,0,205.75,6.478685,0.8999999999999773,1.4844589,0.7942122,1503,2116,3766,0,0,0
1,21.798202394816204,183,73,1,1,0,231.6,7.046372,-2.1999999999999886,1.2734228,0.8105263,279,315,626,0,0,0
1,21.798202394816204,183,73,1,1,0,206.8,5.9494834,1.200000000000017,1.1179767,0.79454255,1508,2116,3771,0,0,0
1,21.798202394816204,183,73,1,1,0,229.25,8.220433,-2.5,0.8827486,0.8020833,279,323,634,0,0,0
1,21.798202394816204,183,73,1,1,0,207.85000000000002,6.1084747,0.9000000000000057,1.2111413,0.7948718,1514,2116,3777,0,0,0
1,21.798202394816204,183,73,1,1,0,226.2,6.3074083,-3.5999999999999943,1.195185,0.8041237,279,329,640,0,0,0
1,21.798202394816204,183,73,1,1,0,208.7,6.8545523,0.799999999999983,1.2013617,0.7952,1520,2116,3783,0,0,0
1,21.798202394816204,183,73,1,1,0,223,8.145798,-2.8000000000000114,1.4237217,0.8061224,279,337,648,0,0,0
1,21.798202394816204,183,73,1,1,0,209.39999999999998,6.2951193,0.5999999999999943,1.1972439,0.79552716,1526,2116,3789,0,0,0
1,21.798202394816204,183,73,1,1,0,220.39999999999998,7.4511747,-2.4000000000000057,1.3861469,0.8080808,279,344,655,0,0,0
1,21.798202394816204,183,73,1,1,0,209.89999999999998,6.690576,0.4000000000000057,1.4962975,0.79585326,1532,2116,3795,0,0,0
1,21.798202394816204,183,73,1,1,0,218.89999999999998,8.145798,-0.5999999999999943,1.7763064,0.81,279,352,663,0,0,0
1,21.798202394816204,183,73,1,1,0,210.2,6.6054535,0.20000000000001705,1.4504873,0.79617834,1538,2116,3801,0,0,0
1,21.798202394816204,183,73,1,1,0,217.89999999999998,8.533014,-1.4000000000000057,1.1380508,0.8118812,279,360,671,0,0,0
1,21.798202394816204,183,73,1,1,0,217.45,7.7856126,0.5,1.6162277,0.8137255,286,360,678,0,0,0
1,21.798202394816204,183,73,1,1,0,217.55,9.68969,-0.29999999999998295,1.6867447,0.815534,286,369,687,0,0,0
1,21.798202394816204,183,73,1,1,0,210.55,6.411829,0.5,1.3722495,0.7965024,1544,2116,3807,0,0,1
1,21.798202394816204,183,73,1,1,0,217.3,7.304523,-0.20000000000001705,1.3161447,0.8173077,286,376,694,0,0,0
1,21.798202394816204,183,73,1,1,0,211.10000000000002,6.3708982,0.5999999999999943,1.6054186,0.7968254,1550,2116,3813,0,0,1
1,21.798202394816204,183,73,1,1,0,215.45,5.384266,-3.5,0.54251724,0.8095238,286,381,699,0,0,0
1,21.798202394816204,183,73,1,1,0,211.85000000000002,5.7604084,0.9000000000000057,1.37122,0.7971474,1555,2116,3818,0,0,1
1,21.798202394816204,183,73,1,1,0,212.75,8.886244,-1.8999999999999773,1.4551197,0.8113208,286,389,707,0,0,0
1,21.798202394816204,183,73,1,1,0,212.8,6.106366,1,1.3660728,0.79746836,1561,2116,3824,0,0,1
1,21.798202394816204,183,73,1,1,0,210.65,10.642453,-2.3000000000000114,1.7284372,0.8130841,286,399,717,0,0,0
1,21.798202394816204,183,73,1,1,0,213.7,5.983169,0.799999999999983,1.217318,0.7977883,1566,2116,3829,0,0,1
1,21.798202394816204,183,73,1,1,0,208.5,8.972969,-2,1.5431372,0.8148148,286,407,725,0,0,0
1,21.798202394816204,183,73,1,1,0,214.8,4.9198976,1.4000000000000057,1.1679047,0.79810727,1570,2116,3833,0,0,1
1,21.798202394816204,183,73,1,1,0,206.95,6.8714848,-1.0999999999999943,1.3336452,0.8165138,286,413,731,0,0,0
1,21.798202394816204,183,73,1,1,0,215.75,6.1480007,0.5,1.2816583,0.7984252,1576,2116,3839,0,0,1
1,21.798202394816204,183,73,1,1,0,207.10000000000002,6.8070197,1.4000000000000057,1.5838003,0.8181818,292,413,737,0,0,0
1,21.798202394816204,183,73,1,1,0,216.15,5.7598615,0.30000000000001137,1.1720225,0.7987421,1581,2116,3844,0,0,1
1,21.798202394816204,183,73,1,1,0,207.2,4.5512176,-1.200000000000017,1.2353333,0.8198198,292,417,741,0,0,0
1,21.798202394816204,183,73,1,1,0,216.55,3.8794293,0.5,0,0.7974882,1584,2116,3847,0,0,1
1,21.798202394816204,183,73,1,1,0,205.14999999999998,6.926527,-2.9000000000000057,1.4870325,0.8214286,292,423,747,0,0,0
1,21.798202394816204,183,73,1,1,0,217.10000000000002,4.2603292,0.5999999999999943,0.8086286,0.79623824,1588,2116,3851,0,0,1
1,21.798202394816204,183,73,1,1,0,202.14999999999998,7.8630033,-3.0999999999999943,1.13033,0.82300884,292,430,754,0,0,0
1,21.798202394816204,183,73,1,1,0,217.55,4.7851796,0.29999999999998295,0.8168642,0.79499215,1592,2116,3855,0,0,1
1,21.798202394816204,183,73,1,1,0,199.45,7.4809556,-2.299999999999983,1.4901209,0.8245614,292,437,761,0,0,0
1,21.798202394816204,183,73,1,1,0,218.2,6.0027246,1,1.2790847,0.7953125,1598,2116,3861,0,0,1
1,21.798202394816204,183,73,1,1,0,197.25,7.3445964,-2.1000000000000227,0.9455447,0.8173913,292,444,768,0,0,0
1,21.798202394816204,183,73,1,1,0,219.25,6.2632213,1.1000000000000227,1.0587837,0.7956318,1604,2116,3867,0,0,1
1,21.798202394816204,183,73,1,1,0,197.5,5.301287,2.6000000000000227,0,0.8103448,297,444,773,0,0,0
1,21.798202394816204,183,73,1,1,0,221.10000000000002,6.017698,2.5999999999999943,0.68612474,0.7943925,1610,2116,3873,0,0,1
1,21.798202394816204,183,73,1,1,0,197.55,6.6540313,-2.5,1.2090825,0.8119658,297,450,779,0,0,0
1,21.798202394816204,183,73,1,1,0,223.65,5.562754,2.5,0.6506089,0.7931571,1615,2116,3878,0,0,1
1,21.798202394816204,183,73,1,1,0,196.45,8.686644,0.29999999999998295,1.5776236,0.8135593,305,450,787,0,0,0
1,21.798202394816204,183,73,1,1,0,226,5.765736,2.1999999999999886,1.126727,0.79347825,1620,2116,3883,0,0,1
1,21.798202394816204,183,73,1,1,0,196.05,6.0363226,-1.0999999999999943,0.98569304,0.8067227,305,456,793,0,0,0
1,21.798202394816204,183,73,1,1,0,228,6.3846083,1.8000000000000114,0.713405,0.7922481,1626,2116,3889,0,0,1
1,21.798202394816204,183,73,1,1,0,196,8.65148,1,1.1534925,0.80833334,313,456,801,0,0,0
1,21.798202394816204,183,73,1,1,0,229.15,5.3188004,0.5,1.03768,0.79256964,1631,2116,3894,0,0,1
1,21.798202394816204,183,73,1,1,0,196.75,9.339693,0.5,1.5966684,0.80991733,322,456,810,0,0,0
1,21.798202394816204,183,73,1,1,0,229.35000000000002,6.608727,-0.09999999999999432,0.90745527,0.79134464,1631,2122,3900,0,0,1
1,21.798202394816204,183,73,1,1,0,196.2,9.122354,-1.5999999999999943,1.562182,0.8114754,322,465,819,0,0,0
1,21.798202394816204,183,73,1,1,0,230.3,8.277649,2,1.4211481,0.7916667,1639,2122,3908,0,0,1
1,21.798202394816204,183,73,1,1,0,195.10000000000002,7.4099307,-0.5999999999999943,1.1493747,0.8130081,322,472,826,0,0,0
1,21.798202394816204,183,73,1,1,0,232.2,7.3855934,1.799999999999983,0.9568686,0.7904468,1646,2122,3915,0,0,1
1,21.798202394816204,183,73,1,1,0,233.2,6.7104516,0.20000000000001705,1.0196648,0.7907692,1652,2122,3921,0,0,1
1,21.798202394816204,183,73,1,1,0,194.05,7.5094914,-1.5,1.2929822,0.8145161,322,479,833,0,0,0
1,21.798202394816204,183,73,1,1,0,192.9,7.785614,-0.8000000000000114,1.5554906,0.816,322,486,840,0,0,0
1,21.798202394816204,183,73,1,1,0,233.2,6.384598,-0.20000000000001705,0.98209,0.78955454,1652,2128,3927,0,0,1
1,21.798202394816204,183,73,1,1,0,191.8,7.9105754,-1.4000000000000057,1.6203456,0.8174603,322,493,847,0,0,0
1,21.798202394816204,183,73,1,1,0,232.75,5.4572525,-0.6999999999999886,0.8235555,0.78834355,1652,2133,3932,0,0,1
1,21.798202394816204,183,73,1,1,0,190.35,7.051828,-1.5,1.3701905,0.81889766,322,500,854,0,0,0
1,21.798202394816204,183,73,1,1,0,233.2,6.7249002,1.5999999999999943,1.2801142,0.7886677,1658,2133,3938,0,0,1
1,21.798202394816204,183,73,1,1,0,189.5,8.241858,-0.19999999999998863,1.4252658,0.8203125,322,508,862,0,0,0
1,21.798202394816204,183,73,1,1,0,234.55,7.133595,1.0999999999999943,1.343425,0.78899086,1665,2133,3945,0,0,1
1,21.798202394816204,183,73,1,1,0,188.8,8.22222,-1.200000000000017,1.4906355,0.8217054,322,516,870,0,0,0
1,21.798202394816204,183,73,1,1,0,235.55,6.7248945,0.9000000000000057,1.1529778,0.78931296,1671,2133,3951,0,0,1
1,21.798202394816204,183,73,1,1,0,187.6,6.834902,-1.1999999999999886,1.6311548,0.8230769,322,522,876,0,0,0
1,21.798202394816204,183,73,1,1,0,236.3,7.166689,0.5999999999999943,1.4123977,0.78963417,1678,2133,3958,0,0,1
1,21.798202394816204,183,73,1,1,0,186.05,6.9805646,-1.9000000000000057,1.2626137,0.8244275,322,528,882,0,0,0
1,21.798202394816204,183,73,1,1,0,236.8,5.9510794,0.4000000000000057,0.73553807,0.78843224,1683,2133,3963,0,0,1
1,21.798202394816204,183,73,1,1,0,184.55,6.018601,-1.0999999999999943,1.2904086,0.82575756,322,534,888,0,0,0
1,21.798202394816204,183,73,1,1,0,236.1,3.9124615,-1.8000000000000114,0.9604717,0.78723407,1683,2136,3966,0,0,1
1,21.798202394816204,183,73,1,1,0,184.65,7.8808036,1.3000000000000114,1.4015886,0.8270677,329,534,895,0,0,0
1,21.798202394816204,183,73,1,1,0,234.95,5.149053,-0.5,1.0037084,0.7875569,1683,2141,3971,0,0,1
1,21.798202394816204,183,73,1,1,0,185.60000000000002,8.508915,0.5999999999999943,1.6095364,0.82835823,337,534,903,0,0,0
1,21.798202394816204,183,73,1,1,0,235.05,5.902447,0.700000000000017,1.0834903,0.7878788,1688,2141,3976,0,0,0
1,21.798202394816204,183,73,1,1,0,186.05,7.634011,0.29999999999998295,1.2204064,0.8296296,344,534,910,0,0,0
1,21.798202394816204,183,73,1,1,0,235.10000000000002,5.0921736,-0.5999999999999943,0.89921975,0.78668684,1688,2146,3981,0,0,0
1,21.798202394816204,183,73,1,1,0,185.45,6.6767774,-1.5,1.1190062,0.8308824,344,540,916,0,0,0
1,21.798202394816204,183,73,1,1,0,233.85000000000002,5.583178,-1.9000000000000057,0.8112022,0.7854985,1688,2151,3986,0,0,0
1,21.798202394816204,183,73,1,1,0,183.7,5.6185727,-2,1.1890084,0.8321168,344,545,921,0,0,0
1,21.798202394816204,183,73,1,1,0,231.9,3.5626736,-2,0,0.78431374,1688,2154,3989,0,0,0
1,21.798202394816204,183,73,1,1,0,182.6,6.3860493,-0.19999999999998863,1.3568078,0.8333333,344,551,927,0,0,0
1,21.798202394816204,183,73,1,1,0,230.65,3.513074,-0.5,0.8966461,0.78313255,1688,2157,3992,0,0,0
1,21.798202394816204,183,73,1,1,0,182.15,7.011566,-0.6999999999999886,1.1354772,0.8345324,344,558,934,0,0,0
1,21.798202394816204,183,73,1,1,0,229.45,5.416491,-1.9000000000000057,1.2059941,0.78345865,1688,2162,3997,0,0,0
1,21.798202394816204,183,73,1,1,0,181.5,7.081512,-0.6000000000000227,1.4298984,0.8357143,344,565,941,0,0,0
1,21.798202394816204,183,73,1,1,0,229.2,3.897169,1.4000000000000057,0.47611806,0.7822823,1691,2162,4000,0,0,0
1,21.798202394816204,183,73,1,1,0,181,7.2539573,-0.39999999999997726,1.2826878,0.83687943,344,572,948,0,0,0
1,21.798202394816204,183,73,1,1,0,229.65,5.529787,-0.5,1.1684195,0.7826087,1691,2167,4005,0,0,0
1,21.798202394816204,183,73,1,1,0,180,6.763859,-1.6000000000000227,1.4726202,0.8380282,344,578,954,0,0,0
1,21.798202394816204,183,73,1,1,0,229.3,6.0201077,-0.20000000000001705,1.213715,0.7829341,1691,2173,4011,0,0,0
1,21.798202394816204,183,73,1,1,0,178.1,7.4286275,-2.1999999999999886,1.2883497,0.83916086,344,585,961,0,0,0
1,21.798202394816204,183,73,1,1,0,229.05,5.6272306,-0.29999999999998295,0.5656797,0.78176385,1691,2178,4016,0,0,0
1,21.798202394816204,183,73,1,1,0,177.25,7.9018235,0.5,1.0232677,0.8402778,351,585,968,0,0,0
1,21.798202394816204,183,73,1,1,0,228.10000000000002,8.403174,-1.5999999999999943,0.9326767,0.78059703,1691,2186,4024,0,0,0
1,21.798202394816204,183,73,1,1,0,177.75,7.9003696,0.5,1.3516606,0.8413793,358,585,975,0,0,0
1,21.798202394816204,183,73,1,1,0,226.75,3.9124744,-1.1000000000000227,0.7314203,0.77943367,1691,2189,4027,0,0,0
1,21.798202394816204,183,73,1,1,0,178.65,9.095248,1.3000000000000114,1.4875473,0.84246576,367,585,984,0,0,0
1,21.798202394816204,183,73,1,1,0,226.25,3.4492018,0.10000000000002274,0.88583696,0.7782738,1694,2189,4030,0,0,0
1,21.798202394816204,183,73,1,1,0,179.95,8.730906,1.299999999999983,1.4206333,0.8435374,375,585,992,0,0,0
1,21.798202394816204,183,73,1,1,0,225.95,6.3719935,-0.700000000000017,1.1524631,0.77860326,1694,2195,4036,0,0,0
1,21.798202394816204,183,73,1,1,0,180.75,8.2924385,0.30000000000001137,1.4890914,0.8445946,383,585,1000,0,0,0
1,21.798202394816204,183,73,1,1,0,225,6.4573307,-1.1999999999999886,0.9846636,0.77744806,1694,2201,4042,0,0,0
1,21.798202394816204,183,73,1,1,0,181,7.5151424,0.19999999999998863,1.059813,0.84563756,390,585,1007,0,0,0
1,21.798202394816204,183,73,1,1,0,223.95,6.8017597,-0.9000000000000057,1.1740814,0.7777778,1694,2207,4048,0,0,0
1,21.798202394816204,183,73,1,1,0,180.7,4.851423,-0.799999999999983,1.5338722,0.8466667,390,589,1011,0,0,0
1,21.798202394816204,183,73,1,1,0,223.35,6.306794,-0.30000000000001137,1.0459156,0.7781065,1694,2213,4054,0,0,0
1,21.798202394816204,183,73,1,1,0,180.15,6.3074102,-0.30000000000001137,1.5457108,0.8476821,390,595,1017,0,0,0
1,21.798202394816204,183,73,1,1,0,222.89999999999998,6.0596676,-0.5999999999999943,1.054151,0.7784343,1694,2219,4060,0,0,0
1,21.798202394816204,183,73,1,1,0,179.95,7.8356442,-0.09999999999999432,1.6162277,0.8486842,390,602,1024,0,0,0
1,21.798202394816204,183,73,1,1,0,223.14999999999998,7.1203403,1.0999999999999943,0.88326335,0.7772861,1701,2219,4067,0,0,0
1,21.798202394816204,183,73,1,1,0,179.8,8.050058,-0.20000000000001705,1.6198308,0.8496732,390,610,1032,0,0,0
1,21.798202394816204,183,73,1,1,0,223.5,7.3436527,-0.39999999999997726,1.2296714,0.7776141,1701,2226,4074,0,0,0
1,21.798202394816204,183,73,1,1,0,179.64999999999998,7.6564965,-0.09999999999999432,1.550858,0.85064936,390,617,1039,0,0,0
1,21.798202394816204,183,73,1,1,0,222.95,6.4545116,-0.700000000000017,1.4376192,0.77794117,1701,2232,4080,0,0,0
1,21.798202394816204,183,73,1,1,0,179.55,4.9200215,-0.09999999999999432,0,0.8451613,390,621,1043,0,0,0
1,21.798202394816204,183,73,1,1,0,222.25,6.9200735,-0.6999999999999886,1.0351064,0.77826726,1701,2238,4086,0,0,0
1,21.798202394816204,183,73,1,1,0,179.3,7.7848654,-0.4000000000000057,1.4751939,0.84615386,390,628,1050,0,0,0
1,21.798202394816204,183,73,1,1,0,221.8,5.367627,-0.20000000000001705,0.731935,0.7771261,1701,2243,4091,0,0,0
1,21.798202394816204,183,73,1,1,0,179.05,8.106928,-0.09999999999999432,1.6249781,0.84713376,390,636,1058,0,0,0
1,21.798202394816204,183,73,1,1,0,222.05,4.5508785,0.700000000000017,1.0958436,0.7774524,1705,2243,4095,0,0,0
1,21.798202394816204,183,73,1,1,0,178.85,7.766921,-0.30000000000001137,1.3979856,0.84810126,390,643,1065,0,0,0
1,21.798202394816204,183,73,1,1,0,222.60000000000002,7.4210877,0.4000000000000057,1.1478306,0.7777778,1712,2243,4102,0,0,0
1,21.798202394816204,183,73,1,1,0,178.5,6.391273,-0.39999999999997726,1.4839442,0.8490566,390,649,1071,0,0,0
1,21.798202394816204,183,73,1,1,0,222.8,7.0515513,0,1.3938677,0.7781022,1712,2243,4109,0,0,0
1,21.798202394816204,183,73,1,1,0,178.3,8.173178,0,1.6960098,0.85,390,649,1079,0,0,0
1,21.798202394816204,183,73,1,1,0,221.7,7.1011753,-2.200000000000017,1.3722495,0.77842563,1712,2250,4116,0,0,0
1,21.798202394816204,183,73,1,1,0,178.10000000000002,8.173175,-0.4000000000000057,1.5601231,0.8509317,390,657,1087,0,0,0
1,21.798202394816204,183,73,1,1,0,219.75,7.4098506,-1.6999999999999886,1.4098241,0.77874815,1712,2257,4123,0,0,0
1,21.798202394816204,183,73,1,1,0,177.8,7.670402,-0.20000000000001705,1.5534316,0.8518519,390,664,1094,0,0,0
1,21.798202394816204,183,73,1,1,0,218.9,6.848897,0,1.1421686,0.7790698,1712,2257,4129,0,0,0
1,21.798202394816204,183,73,1,1,0,177.6,7.4120355,-0.19999999999998863,1.4561492,0.85276073,390,671,1101,0,0,0
1,21.798202394816204,183,73,1,1,0,220.05,4.830823,2.299999999999983,0.9095142,0.777939,1716,2257,4133,0,0,0
1,21.798202394816204,183,73,1,1,0,177.45,7.388253,-0.09999999999999432,1.5071067,0.85365856,390,678,1108,0,0,0
1,21.798202394816204,183,73,1,1,0,220.1,8.1101055,-2.1999999999999886,1.3073944,0.7782609,1716,2265,4141,0,0,0
1,21.798202394816204,183,73,1,1,0,177.75,7.9381466,0.6999999999999886,1.5884328,0.8545455,397,678,1115,0,0,0
1,21.798202394816204,183,73,1,1,0,218.4,6.553042,-1.1999999999999886,1.0021641,0.77858174,1716,2271,4147,0,0,0
1,21.798202394816204,183,73,1,1,0,178.3,8.193032,0.4000000000000057,1.6980686,0.85542166,405,678,1123,0,0,0
1,21.798202394816204,183,73,1,1,0,217.5,7.8623266,-0.6000000000000227,1.3357042,0.77890176,1716,2278,4154,0,0,0
1,21.798202394816204,183,73,1,1,0,178.6,8.266321,0.19999999999998863,1.6249781,0.8562874,413,678,1131,0,0,0
1,21.798202394816204,183,73,1,1,0,217,6.484993,-0.39999999999997726,1.4576933,0.77922076,1716,2284,4160,0,0,0
1,21.798202394816204,183,73,1,1,0,178.8,7.964074,0.20000000000001705,1.587918,0.85714287,420,678,1138,0,0,0
1,21.798202394816204,183,73,1,1,0,216.85000000000002,6.1664066,0.09999999999999432,1.1694489,0.7795389,1722,2284,4166,0,0,0
1,21.798202394816204,183,73,1,1,0,179.05,7.9002943,0.29999999999998295,1.5904917,0.8579882,427,678,1145,0,0,0
1,21.798202394816204,183,73,1,1,0,216.8,8.159057,-0.20000000000001705,1.173052,0.7798561,1722,2292,4174,0,0,0
1,21.798202394816204,183,73,1,1,0,179.25,7.483111,0.10000000000002274,1.3671023,0.85882354,434,678,1152,0,0,0
1,21.798202394816204,183,73,1,1,0,216.6,7.2324386,-0.19999999999998863,1.2646725,0.7801724,1722,2299,4181,0,0,0
1,21.798202394816204,183,73,1,1,0,179.3,7.3077426,0,1.5884328,0.8596491,434,678,1159,0,0,0
1,21.798202394816204,183,73,1,1,0,216.25,6.711099,-0.5,1.2049648,0.7804878,1722,2305,4187,0,0,0
1,21.798202394816204,183,73,1,1,0,179.10000000000002,7.8361163,-0.4000000000000057,1.5575495,0.8604651,434,685,1166,0,0,0
1,21.798202394816204,183,73,1,1,0,216,6.501862,0,1.0788578,0.7808023,1722,2305,4193,0,0,0
